"","id","choice","available.Cycle","available.Walk","available.HSR","available.Car","time.Cycle","time.Walk","time.HSR","time.Car","access.Cycle","access.Walk","access.HSR","access.Car","wait.Cycle","wait.Walk","wait.HSR","wait.Car","transfer.Cycle","transfer.Walk","transfer.HSR","transfer.Car","parking","vehind","gender","age","shared","family","child","street_density","sidewalk_density","LAT","LONG","PersonalVehComf_SD","PersonalVehComf_D","PersonalVehComf_A","PersonalVehComf_SA","Fun_SD","Fun_D","Fun_A","Fun_SA","ActiveNeigh_SD","ActiveNeigh_D","ActiveNeigh_A","ActiveNeigh_SA","UsefulTrans_SD","UsefulTrans_D","UsefulTrans_A","UsefulTrans_SA","BusComf_SD","BusComf_D","BusComf_A","BusComf_SA","TravelAlone_SD","TravelAlone_D","TravelAlone_A","TravelAlone_SA","Shelters_SD","Shelters_D","Shelters_A","Shelters_SA","Community_SD","Community_D","Community_A","Community_SA","personal_veh_comfortable","getting_there_fun","like_active_neighborhood","commute_useful_transition","buses_comfortable","prefer_travel_alone","shelter_good_quality","sense_community","numna"
"740",568736893,"Walk","Yes","Yes","Yes","No",2.91407871,10,5,NA,0,0,24.84,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",20,"Living in Shared Accommodations","No","No",11.88381306,18.5668136,43.257934,-79.914077,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"SA","D","N","A","N","N","D","N",3
"741",568737859,"Walk","Yes","Yes","Yes","No",3.496894452,12,2,NA,0,0,5.33,0,0,0,10.23,0,0,0,0,0,"No","No","Man",20,"Living in Shared Accommodations","No","No",14.30782564,37.4575743,43.257822,-79.919413,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"A","N","A","A","A","N","D","N",3
"742",568738037,"Cycle","Yes","No","Yes","No",7,NA,10,NA,0,0,5.33,0,0,0,10.23,0,0,0,0,0,"No","No","Man",20,"Living in Shared Accommodations","No","No",14.30782564,37.4575743,43.257822,-79.919413,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"SA","A","A","D","N","A","N","N",2
"743",568739517,"HSR","Yes","Yes","Yes","Yes",7.453416149,29.8136646,15,5,0,0,2,0,0,0,10,0,0,0,0,0,"No","Yes","Woman",22,"No","No","No",13.55660792,8.22849688,43.25222,-79.93953,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,"SD","D","A","SD","SD","D","D","SD",4
"744",568741924,"HSR","No","No","Yes","Yes",NA,NA,30,15,0,0,4,0,0,0,3,0,0,0,1,0,"No","No","Man",26,"No","No","No",14.93303531,23.5582119,43.207112,-79.912246,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"SA","N","A","A","N","N","A","SA",2
"745",568742671,"HSR","No","No","Yes","Yes",NA,NA,40,17,0,0,5,0,0,0,15,0,0,0,1,0,"Yes","No","Woman",49,"No","Living with Family","No",8.616139418,18.8728262,43.259175,-79.845898,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"SA","A","N","A","A","N","A","N",2
"746",568742829,"HSR","No","No","Yes","Yes",NA,NA,5,1,0,0,1,0,0,0,10,0,0,0,0,0,"No","Yes","Man",24,"No","No","No",15.29790505,42.66902243,43.262479,-79.904487,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"SA","A","N","SD","A","A","A","N",2
"747",568743236,"Walk","No","Yes","Yes","No",NA,15,5,NA,0,0,3.11,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",20,"Living in Shared Accommodations","No","No",14.30782564,37.4575743,43.257822,-79.919413,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,"SA","A","A","D","A","D","A","A",2
"748",568745509,"Walk","Yes","Yes","Yes","No",4.079710194,14,8,NA,0,0,2.13,0,0,0,10.23,0,0,0,0,0,"No","No","Man",25,"Living in Shared Accommodations","No","No",14.30782564,37.4575743,43.257822,-79.919413,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,"N","N","A","D","D","A","D","A",3
"749",568749169,"Car","No","No","Yes","Yes",NA,NA,30,10,0,0,10.66,0,0,0,10.23,0,0,0,1,0,"No","No","Man",22,"No","Living with Family","Yes",1.527572832,0,43.201725,-79.982441,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"N","A","A","N","N","A","N","A",2
"750",568752847,"Car","No","No","Yes","Yes",NA,NA,45,20,0,0,21.31,0,0,0,10.23,0,0,0,1,0,"No","No","Man",21,"No","Living with Family","Yes",9.784024602,19.80361776,43.223802,-79.861748,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,"A","A","A","N","SA","A","A","N",2
"751",568754434,"Car","No","No","Yes","Yes",NA,NA,60,15,0,0,12.42,0,0,0,10.23,0,0,0,2,0,"Yes","Yes","Woman",24,"No","Living with Family","Yes",10.42146358,11.72178184,43.242388,-79.89669,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,"SA","D","D","A","A","N","SA","D",2
"752",568757075,"HSR","Yes","Yes","Yes","No",6.211180124,21.31438721,5,NA,0,0,2,0,0,0,3,0,0,0,0,0,"No","No","Man",22,"Living in Shared Accommodations","No","No",19.4975356,39.64003191,43.261318,-79.907289,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"N","A","A","D","A","N","A","N",3
"753",568760847,"HSR","No","Yes","Yes","No",NA,18.63354037,3,NA,0,0,2,0,0,0,2,0,0,0,0,0,"No","No","Woman",21,"Living in Shared Accommodations","No","No",15.73366442,35.69782751,43.261195,-79.907606,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"N","D","A","D","D","D","N","D",2
"754",568761151,"Walk","No","Yes","No","Yes",NA,8,NA,1,0,0,0,0,0,0,10.23,0,0,0,1e+05,0,"No","Yes","Woman",19,"Living in Shared Accommodations","No","No",3.60991605,5.049635391,43.262084,-79.91112,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SA","A","SA","A","D","N","N","N",2
"755",568761403,"Walk","No","Yes","Yes","No",NA,13,6,NA,0,0,6.21,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",20,"Living in Shared Accommodations","No","No",15.73366442,35.69782751,43.258076,-79.911943,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,"A","N","SA","N","A","A","N","A",2
"756",568761749,"Car","No","No","Yes","Yes",NA,NA,40,15,0,0,2.13,0,0,0,10.23,0,0,0,1,0,"No","Yes","Man",21,"No","Living with Family","Yes",9.703693321,21.45650948,43.233687,-79.917192,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"A","SD","A","N","D","N","D","D",2
"757",568762034,"Walk","No","Yes","Yes","Yes",NA,15,3,1,0,0,6.21,0,0,0,10.23,0,0,0,0,0,"No","Yes","Woman",23,"No","No","No",15.73366442,35.69782751,43.258146,-79.910796,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"SA","N","D","A","D","SA","D","A",3
"758",568762957,"Car","No","No","Yes","Yes",NA,NA,30,5,0,0,5.33,0,0,0,10.23,0,0,0,0,0,"No","No","Man",20,"No","Living with Family","Yes",4.643304097,6.352265804,43.257315,-79.935414,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"A","SD","N","SD","N","N","SA","N",2
"759",568763478,"Walk","Yes","Yes","Yes","No",3.496894452,12,4,NA,0,0,12.42,0,0,0,10.23,0,0,0,1,0,"No","No","Woman",21,"Living in Shared Accommodations","No","No",19.4975356,39.64003191,43.261318,-79.907289,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"A","D","SA","N","D","N","D","D",3
"760",568766913,"Car","No","No","Yes","Yes",NA,NA,45,15,0,0,1.07,0,0,0,10.23,0,0,0,1,0,"No","No","Man",28,"No","Living with Family","Yes",14.57476219,34.25867161,43.236924,-79.835185,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"A","A","D","N","N","D","SA","N",2
"761",568768738,"Walk","No","Yes","Yes","No",NA,15,3,NA,0,0,0.25,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",20,"Living in Shared Accommodations","No","No",19.4975356,39.64003191,43.261318,-79.907289,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"A","A","SA","N","N","N","N","A",2
"762",568770079,"HSR","No","No","Yes","Yes",NA,NA,10,5,0,0,1,0,0,0,20,0,0,0,0,0,"No","Yes","Woman",21,"Living in Shared Accommodations","No","No",10.05574231,24.55266414,43.254337,-79.934223,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"A","SD","D","D","N","D","D","D",2
"763",568770613,"Walk","Yes","Yes","Yes","Yes",5.82815742,20,5,1,0,0,10.66,0,0,0,10.23,0,0,0,0,0,"No","Yes","Man",24,"Living in Shared Accommodations","No","No",11.88381306,18.5668136,43.257705,-79.9222,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"A","N","N","D","A","N","N","D",4
"764",568770649,"Walk","Yes","Yes","Yes","No",3.205486581,11,2,NA,0,0,10.66,0,0,0,10.23,0,0,0,0,0,"No","No","Man",25,"Living in Shared Accommodations","No","No",10.18232626,19.88144051,43.257586,-79.925898,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"A","SA","A","N","N","SA","A","A",3
"765",568776964,"Walk","Yes","Yes","Yes","Yes",2.91407871,10,2,2,0,0,5.33,0,0,0,10.23,0,0,0,2,0,"No","Yes","Man",20,"Living in Shared Accommodations","No","No",15.73366442,35.69782751,43.260301,-79.910886,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"A","D","N","N","D","N","D","SA",4
"766",568776996,"Walk","No","Yes","Yes","No",NA,10,3,NA,0,0,2.66,0,0,0,10.23,0,0,0,0,0,"No","No","Man",20,"Living in Shared Accommodations","No","No",19.4975356,39.64003191,43.261318,-79.907289,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"D","D","N","N","N","D","N","D",2
"767",568779875,"Walk","Yes","Yes","Yes","No",3.496894452,12,6,NA,0,0,2.13,0,0,0,10.23,0,0,0,0,0,"No","No","Man",19,"Living in Shared Accommodations","No","No",10.18232626,19.88144051,43.257449,-79.930483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"N","N","N","N","A","A","A","N",3
"768",568784793,"Walk","No","Yes","Yes","No",NA,12,1,NA,0,0,7.46,0,0,0,10.23,0,0,0,0,0,"No","No","Man",22,"Living in Shared Accommodations","No","No",14.30782564,37.4575743,43.257648,-79.923876,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"A","D","D","N","A","A","D","N",2
"769",568784973,"Walk","Yes","Yes","Yes","No",3.496894452,12,2,NA,0,0,6.21,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",19,"Living in Shared Accommodations","No","No",9.653162301,16.46633437,43.25756,-79.926933,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"N","A","SA","N","N","A","D","N",3
"770",568785312,"Walk","No","Yes","Yes","No",NA,15,5,NA,0,0,0,0,0,0,10.23,0,0,0,0,0,"No","No","Man",21,"Living in Shared Accommodations","No","No",14.30782564,37.4575743,43.257822,-79.919413,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"A","A","SA","A","D","A","D","D",2
"771",568787000,"Walk","Yes","Yes","Yes","No",2.91407871,10,5,NA,0,0,12.42,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",20,"Living in Shared Accommodations","No","No",11.88381306,18.5668136,43.257934,-79.914077,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"A","SA","A","N","A","N","A","SA",3
"772",568788816,"Walk","No","Yes","Yes","No",NA,14,4,NA,0,0,2.48,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",20,"Living in Shared Accommodations","No","No",15.39379834,26.06792804,43.256799,-79.912234,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,"SA","D","N","D","SA","A","A","D",2
"773",568790731,"HSR","No","No","Yes","Yes",NA,NA,50,25,0,0,50,0,0,0,15,0,0,0,0,0,"No","Yes","Man",21,"No","Living with Family","Yes",7.607711389,17.19519818,43.21568,-79.7131,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"D","N","D","D","A","N","N","N",2
"774",568790935,"Walk","Yes","Yes","Yes","No",2.91407871,10,3,NA,0,0,0.62,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",19,"Living in Shared Accommodations","No","No",3.60991605,5.049635391,43.262258,-79.912649,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A","D","A","N","N","N","N","N",3
"775",568793016,"HSR","No","Yes","Yes","No",NA,2.48447205,4,NA,0,0,5,0,0,0,5,0,0,0,0,0,"No","No","Woman",22,"Living in Shared Accommodations","No","No",19.4975356,39.64003191,43.261318,-79.907289,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,"D","SA","D","N","A","A","A","D",2
"776",568793287,"HSR","No","No","Yes","Yes",NA,NA,4,6,0,0,2,0,0,0,5,0,0,0,0,0,"No","Yes","Man",21,"Living in Shared Accommodations","No","No",14.37620617,22.63322192,43.26302,-79.900741,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,"A","A","N","A","A","D","A","SA",2
"777",568795985,"Walk","No","Yes","Yes","No",NA,16,2,NA,0,0,8.32,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",21,"Living in Shared Accommodations","No","No",11.88381306,18.5668136,43.257705,-79.9222,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"A","N","A","A","D","N","D","N",2
"778",568802049,"Walk","No","Yes","Yes","No",NA,18,7,NA,0,0,4.97,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",21,"Living in Shared Accommodations","No","No",19.4975356,39.64003191,43.261318,-79.907289,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"A","N","SA","A","N","N","D","N",2
"779",568806355,"Walk","No","Yes","Yes","Yes",NA,10,3,3,0,0,1.07,0,0,0,10.23,0,0,0,0,0,"No","Yes","Man",20,"Living in Shared Accommodations","No","No",15.73366442,35.69782751,43.260292,-79.913012,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"A","D","A","N","N","SA","N","A",3
"780",568809890,"Walk","Yes","Yes","Yes","No",4.371118065,15,2,NA,0,0,1.61,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",30,"Living in Shared Accommodations","No","No",10.35515054,12.82083337,43.252871,-79.924342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"N","N","N","A","A","A","A","N",3
"781",568810214,"Walk","No","Yes","Yes","No",NA,15,10,NA,0,0,5.33,0,0,0,10.23,0,0,0,0,0,"No","No","Man",21,"Living in Shared Accommodations","No","No",10.18232626,19.88144051,43.254172,-79.923765,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"A","SA","N","A","A","A","A","N",2
"782",568811859,"Walk","No","Yes","Yes","No",NA,12,6,NA,0,0,10.66,0,0,0,10.23,0,0,0,0,0,"No","No","Man",20,"Living in Shared Accommodations","No","No",14.30782564,37.4575743,43.257822,-79.919413,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"N","A","N","N","A","A","N","N",2
"783",568813477,"Walk","No","Yes","Yes","No",NA,10,2,NA,0,0,1.07,0,0,0,10.23,0,0,0,0,0,"No","No","Man",19,"Living in Shared Accommodations","No","No",14.30782564,37.4575743,43.257648,-79.923876,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"N","N","A","D","A","D","A","N",2
"784",568815534,"Car","No","No","Yes","Yes",NA,NA,90,40,0,0,2.66,0,0,0,10.23,0,0,0,1,0,"Yes","Yes","Man",24,"No","Living with Family","Yes",1.539944641,0,43.076196,-79.747773,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"SA","A","D","A","N","A","N","A",2
"785",568818345,"Walk","No","Yes","Yes","Yes",NA,28,10,5,0,0,24.84,0,0,0,10.23,0,0,0,0,0,"Yes","Yes","Woman",22,"Living in Shared Accommodations","No","No",11.88381306,18.5668136,43.257878,-79.916677,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,"A","D","A","D","A","A","A","D",3
"786",568819189,"Walk","No","Yes","Yes","No",NA,10,5,NA,0,0,2.13,0,0,0,10.23,0,0,0,0,0,"No","No","Man",19,"Living in Shared Accommodations","No","No",11.88381306,18.5668136,43.257905,-79.914817,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"A","N","D","A","N","D","D","N",2
"787",568822718,"Car","No","No","Yes","Yes",NA,NA,120,20,0,0,12.42,0,0,0,10.23,0,0,0,1,0,"No","Yes","Woman",19,"No","Living with Family","Yes",6.604290761,11.28224632,43.228989,-79.753002,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,"A","D","N","A","A","A","N","A",2
"788",568827716,"Walk","No","Yes","Yes","No",NA,20,1,NA,0,0,3.11,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",20,"Living in Shared Accommodations","No","No",9.653162301,16.46633437,43.257553,-79.927162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"N","N","A","N","N","D","A","N",2
"789",568844042,"Walk","Yes","Yes","Yes","No",4.371118065,15,15,NA,0,0,10.66,0,0,0,10.23,0,0,0,0,0,"No","No","Man",21,"Living in Shared Accommodations","No","No",9.653162301,16.46633437,43.258632,-79.931756,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"A","A","D","N","D","D","N","A",3
"790",568849607,"Car","No","No","Yes","Yes",NA,NA,8,3,0,0,5.33,0,0,0,10.23,0,0,0,0,0,"No","No","Man",21,"Living in Shared Accommodations","No","No",19.4975356,39.64003191,43.259156,-79.902437,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"SA","D","N","A","A","N","N","N",2
"791",568851301,"Walk","Yes","Yes","Yes","Yes",4.371118065,15,4,2,0,0,3.2,0,0,0,10.23,0,0,0,0,0,"No","No","Man",23,"Living in Shared Accommodations","No","No",14.30782564,37.4575743,43.257822,-79.919413,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"SA","N","D","D","SD","N","D","SD",4
"792",568857158,"Car","No","No","Yes","Yes",NA,NA,36,20,0,0,6.58,0,0,0,10.23,0,0,0,1,0,"Yes","No","Woman",19,"No","Living with Family","Yes",9.738517192,17.92336751,43.221381,-79.851955,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"A","N","D","SA","N","N","N","D",2
"793",568860861,"HSR","No","No","Yes","Yes",NA,NA,20,5,0,0,2,0,0,0,30,0,0,0,0,0,"No","Yes","Woman",20,"No","No","No",21.89385996,33.12070148,43.256344,-79.879967,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"D","SD","SA","SD","D","SD","N","N",2
"794",568861563,"Walk","Yes","Yes","Yes","No",4.371118065,15,5,NA,0,0,10.66,0,0,0,10.23,0,0,0,0,0,"No","No","Man",21,"Living in Shared Accommodations","No","No",16.18344475,35.43306805,43.262216,-79.90513,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"A","A","D","N","A","N","N","A",3
"795",568865649,"Car","No","No","Yes","Yes",NA,NA,60,20,0,0,0,0,0,0,10.23,0,0,0,1,0,"No","Yes","Woman",24,"No","Living with Family","Yes",21.552436,19.29636603,43.225629,-79.829501,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"A","N","D","N","SD","A","D","D",2
"796",568870663,"Car","No","No","Yes","Yes",NA,NA,30,10,0,0,24.84,0,0,0,10.23,0,0,0,2,0,"No","No","Woman",18,"No","Living with Family","Yes",8.985347139,5.842369129,43.217833,-79.987283,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"A","SA","N","A","A","D","N","N",2
"797",568872348,"Walk","No","Yes","Yes","No",NA,10,2,NA,0,0,12.42,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",22,"Living in Shared Accommodations","No","No",17.71570322,30.38207455,43.257576,-79.918433,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,"A","A","SA","A","A","SD","SD","SA",2
"798",568873075,"Cycle","Yes","No","Yes","No",8,NA,6,NA,0,0,6.21,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",21,"Living in Shared Accommodations","No","No",19.4975356,39.64003191,43.261318,-79.907289,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,"N","SA","SA","N","D","D","A","A",2
"799",568873759,"HSR","No","No","Yes","Yes",NA,NA,20,9,0,0,10,0,0,0,5,0,0,0,0,0,"No","Yes","Woman",26,"No","No","No",21.89385996,33.12070148,43.257563,-79.879495,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"SA","N","N","SD","SD","N","D","A",2
"800",568874671,"Car","No","No","Yes","Yes",NA,NA,60,30,0,0,24.84,0,0,0,10.23,0,0,0,1,0,"No","No","Woman",21,"No","Living with Family","Yes",11.3602649,30.28882177,43.205315,-79.826062,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,"A","A","A","SA","A","D","A","D",2
"801",568878033,"Walk","No","Yes","Yes","No",NA,9,7,NA,0,0,7.45,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",20,"Living in Shared Accommodations","No","No",11.88381306,18.5668136,43.257705,-79.9222,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"A","A","N","N","A","A","D","N",2
"802",568884292,"Car","No","No","Yes","Yes",NA,NA,70,23,0,0,24.84,0,0,0,10.23,0,0,0,1,0,"Yes","Yes","Woman",19,"No","Living with Family","Yes",3.967330702,2.444961259,43.196222,-79.79586,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"SA","A","D","SA","D","SA","A","N",2
"803",568887832,"Walk","No","Yes","Yes","No",NA,20,7,NA,0,0,24.84,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",20,"Living in Shared Accommodations","No","No",14.30782564,37.4575743,43.257822,-79.919413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,"A","N","N","A","A","D","D","A",2
"804",568888527,"Walk","No","Yes","Yes","No",NA,10,5,NA,0,0,12.42,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",23,"Living in Shared Accommodations","No","No",12.87040646,6.605343875,43.258293,-79.909266,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,"A","D","A","D","D","A","D","A",2
"805",568891371,"Walk","No","Yes","No","Yes",NA,20,NA,5,0,0,0,0,0,0,10.23,0,0,0,1e+05,0,"No","Yes","Woman",21,"Living in Shared Accommodations","No","No",19.4975356,39.64003191,43.258845,-79.904759,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,"A","N","A","A","A","A","A","A",2
"806",568892652,"Walk","No","Yes","Yes","No",NA,20,5,NA,0,0,24.84,0,0,0,10.23,0,0,0,0,0,"No","No","Woman",21,"Living in Shared Accommodations","No","No",10.35515054,12.82083337,43.252871,-79.924342,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"A","N","A","N","N","D","N","A",2
"807",568896760,"HSR","No","No","Yes","Yes",NA,NA,45,15,0,0,2,0,0,0,8,0,0,0,2,0,"No","No","Woman",27,"No","Living with Family","Yes",21.552436,19.29636603,43.225629,-79.829501,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,"SA","N","A","SA","SA","A","D","A",2
