X1,id,available_Cycle,available_Walk,available_HSR,available_Car,time_Cycle,time_Walk,time_HSR,time_Car,access_Cycle,access_Walk,access_HSR,access_Car,wait_Cycle,wait_Walk,wait_HSR,wait_Car,transfer_Cycle,transfer_Walk,transfer_HSR,transfer_Car,parking,vehind,gender,age,shared,family,child,street_density,sidewalk_density,LAT,LONG,PersonalVehComf_SD,PersonalVehComf_D,PersonalVehComf_A,PersonalVehComf_SA,Fun_SD,Fun_D,Fun_A,Fun_SA,ActiveNeigh_SD,ActiveNeigh_D,ActiveNeigh_A,ActiveNeigh_SA,UsefulTrans_SD,UsefulTrans_D,UsefulTrans_A,UsefulTrans_SA,BusComf_SD,BusComf_D,BusComf_A,BusComf_SA,TravelAlone_SD,TravelAlone_D,TravelAlone_A,TravelAlone_SA,Shelters_SD,Shelters_D,Shelters_A,Shelters_SA,Community_SD,Community_D,Community_A,Community_SA,personal_veh_comfortable,getting_there_fun,like_active_neighborhood,commute_useful_transition,buses_comfortable,prefer_travel_alone,shelter_good_quality,sense_community,numna
718,568702852,No,Yes,Yes,No,NA,15,5,.,0,0,6.21,0,0,0,10.23,0,0,0,0,0,No,No,Woman,20,Living in Shared Accommodations,No,No,17.71570322,30.38207455,43.257576,-79.918433,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,A,D,N,N,N,N,A,D,2
719,568702911,No,No,Yes,Yes,NA,.,25,10,0,0,15.99,0,0,0,10.23,0,0,0,0,0,No,No,Man,22,No,No,No,14.37620617,22.63322192,43.26302,-79.900741,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,A,SD,N,D,D,SA,D,D,2
720,568706314,No,No,Yes,Yes,NA,.,70,15,0,0,10,0,0,0,20,0,0,0,2,0,No,No,Man,20,No,Living with Family,No,7.946401458,15.96817341,43.222904,-79.923644,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,A,D,A,D,D,N,D,A,2
721,568712858,No,No,Yes,Yes,NA,.,45,30,0,0,6.21,0,0,0,10.23,0,0,0,1,0,Yes,No,Woman,19,No,Living with Family,Yes,15.24131567,31.13693963,43.216745,-79.833134,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,A,A,A,D,D,A,D,N,2
722,568714476,No,Yes,Yes,No,NA,7,5,.,0,0,18.63,0,0,0,10.23,0,0,0,0,0,No,No,Woman,22,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.261318,-79.907289,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,A,A,A,N,A,A,D,SA,2
723,568714908,No,Yes,Yes,No,NA,8,1.5,.,0,0,3.11,0,0,0,10.23,0,0,0,0,0,No,No,Woman,21,Living in Shared Accommodations,No,No,14.30782564,37.4575743,43.255678,-79.923098,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,SA,A,N,SA,A,N,N,N,2
724,568716354,No,No,Yes,Yes,NA,.,30,25,0,0,6.21,0,0,0,10.23,0,0,0,1,0,No,No,Woman,36,No,Living with Family,Yes,16.91204413,30.56501574,43.247742,-79.839943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,A,N,N,A,N,D,A,A,2
725,568718204,No,Yes,Yes,Yes,NA,10,2,1,0,0,12.42,0,0,0,10.23,0,0,0,0,0,No,Yes,Woman,21,Living in Shared Accommodations,No,No,15.73366442,35.69782751,43.260301,-79.910886,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,A,A,A,SD,N,A,D,A,3
726,568719022,Yes,Yes,Yes,No,2.331262968,8,2,.,0,0,1.07,0,0,0,10.23,0,0,0,0,0,No,No,Man,21,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.261318,-79.907289,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,A,A,SA,D,A,N,D,D,3
727,568719262,Yes,Yes,Yes,Yes,2.91407871,10,5,5,0,0,10.66,0,0,0,10.23,0,0,0,0,0,No,Yes,Man,27,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.257705,-79.9222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N,N,A,N,A,A,N,N,4
728,568723058,No,Yes,Yes,Yes,NA,18,8,6,0,0,18.63,0,0,0,10.23,0,0,0,1,0,No,Yes,Woman,20,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.257934,-79.914077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,SA,N,N,N,N,SA,N,D,3
729,568724152,No,Yes,Yes,No,NA,13.66459627,13,.,0,0,4,0,0,0,10,0,0,0,0,0,No,No,Woman,20,Living in Shared Accommodations,No,No,17.71570322,30.38207455,43.253539,-79.917801,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,SA,SD,D,SD,A,N,A,N,2
730,568724219,No,No,Yes,Yes,NA,.,10,10,0,0,15,0,0,0,30,0,0,0,0,0,No,No,Woman,19,No,Living with Family,Yes,3.446956266,2.477476719,43.217958,-79.940648,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,D,D,SA,N,D,D,D,A,2
731,568726789,No,No,Yes,Yes,NA,.,36,25,0,0,5.09,0,0,0,10.23,0,0,0,1,0,No,Yes,Woman,47,No,No,No,17.97064958,21.49531651,43.199241,-79.840579,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SA,N,N,N,N,D,N,N,2
732,568727347,Yes,Yes,Yes,No,2.039855097,7,1,.,0,0,2.48,0,0,0,10.23,0,0,0,0,0,No,No,Woman,21,Living in Shared Accommodations,No,No,3.60991605,5.049635391,43.262084,-79.91112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A,N,N,A,N,A,N,N,3
733,568727885,Yes,Yes,No,Yes,2.91407871,10,.,10,0,0,0,0,0,0,10.23,0,0,0,100000,0,No,No,Man,26,Living in Shared Accommodations,No,No,17.71570322,30.38207455,43.254489,-79.916331,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,SD,N,D,N,D,N,N,3
734,568729285,No,No,Yes,Yes,NA,.,40,20,0,0,3,0,0,0,0,0,0,0,0,0,No,No,Man,18,No,Living with Family,Yes,13.61022296,28.61524387,43.231707,-79.807699,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SA,D,SD,D,D,N,N,A,2
735,568730114,No,No,Yes,Yes,NA,.,15,8,0,0,3,0,0,0,5,0,0,0,0,0,No,No,Man,26,Living in Shared Accommodations,No,No,14.37620617,22.63322192,43.26302,-79.900741,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,A,N,N,A,A,SD,SA,N,2
736,568732110,No,No,Yes,Yes,NA,.,120,45,0,0,37.27,0,0,0,10.23,0,0,0,2,0,No,Yes,Woman,20,No,Living with Family,Yes,10.70462015,16.7515059,43.23363,-79.924472,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,SA,SD,SA,SD,SD,SD,D,SA,2
737,568733117,Yes,Yes,Yes,No,6.832298137,27.32919255,10,.,0,0,5,0,0,0,40,0,0,0,0,0,No,No,Woman,21,Living in Shared Accommodations,No,No,10.18232626,19.88144051,43.252835,-79.929086,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,N,SA,SD,SD,D,N,N,3
738,568735685,No,Yes,Yes,No,NA,10,5,.,0,0,0,0,0,0,10.23,0,0,0,0,0,No,No,Woman,20,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.261318,-79.907289,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,SA,N,SA,N,A,D,A,N,2
739,568736761,No,Yes,No,Yes,NA,10,.,5,0,0,0,0,0,0,10.23,0,0,0,100000,0,No,Yes,Man,21,Living in Shared Accommodations,No,No,10.18232626,19.88144051,43.257621,-79.924838,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,D,SD,SA,SD,SD,A,A,D,2
740,568736893,Yes,Yes,Yes,No,2.91407871,10,5,.,0,0,24.84,0,0,0,10.23,0,0,0,0,0,No,No,Woman,20,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.257934,-79.914077,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,SA,D,N,A,N,N,D,N,3
741,568737859,Yes,Yes,Yes,No,3.496894452,12,2,.,0,0,5.33,0,0,0,10.23,0,0,0,0,0,No,No,Man,20,Living in Shared Accommodations,No,No,14.30782564,37.4575743,43.257822,-79.919413,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,A,N,A,A,A,N,D,N,3
742,568738037,Yes,No,Yes,No,7,.,10,.,0,0,5.33,0,0,0,10.23,0,0,0,0,0,No,No,Man,20,Living in Shared Accommodations,No,No,14.30782564,37.4575743,43.257822,-79.919413,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SA,A,A,D,N,A,N,N,2
743,568739517,Yes,Yes,Yes,Yes,7.453416149,29.8136646,15,5,0,0,2,0,0,0,10,0,0,0,0,0,No,Yes,Woman,22,No,No,No,13.55660792,8.22849688,43.25222,-79.93953,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,SD,D,A,SD,SD,D,D,SD,4
744,568741924,No,No,Yes,Yes,NA,.,30,15,0,0,4,0,0,0,3,0,0,0,1,0,No,No,Man,26,No,No,No,14.93303531,23.5582119,43.207112,-79.912246,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,SA,N,A,A,N,N,A,SA,2
745,568742671,No,No,Yes,Yes,NA,.,40,17,0,0,5,0,0,0,15,0,0,0,1,0,Yes,No,Woman,49,No,Living with Family,No,8.616139418,18.8728262,43.259175,-79.845898,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,SA,A,N,A,A,N,A,N,2
746,568742829,No,No,Yes,Yes,NA,.,5,1,0,0,1,0,0,0,10,0,0,0,0,0,No,Yes,Man,24,No,No,No,15.29790505,42.66902243,43.262479,-79.904487,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,SA,A,N,SD,A,A,A,N,2
747,568743236,No,Yes,Yes,No,NA,15,5,.,0,0,3.11,0,0,0,10.23,0,0,0,0,0,No,No,Woman,20,Living in Shared Accommodations,No,No,14.30782564,37.4575743,43.257822,-79.919413,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,SA,A,A,D,A,D,A,A,2
748,568745509,Yes,Yes,Yes,No,4.079710194,14,8,.,0,0,2.13,0,0,0,10.23,0,0,0,0,0,No,No,Man,25,Living in Shared Accommodations,No,No,14.30782564,37.4575743,43.257822,-79.919413,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,N,N,A,D,D,A,D,A,3
749,568749169,No,No,Yes,Yes,NA,.,30,10,0,0,10.66,0,0,0,10.23,0,0,0,1,0,No,No,Man,22,No,Living with Family,Yes,1.527572832,0,43.201725,-79.982441,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,N,A,A,N,N,A,N,A,2
750,568752847,No,No,Yes,Yes,NA,.,45,20,0,0,21.31,0,0,0,10.23,0,0,0,1,0,No,No,Man,21,No,Living with Family,Yes,9.784024602,19.80361776,43.223802,-79.861748,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,A,A,A,N,SA,A,A,N,2
751,568754434,No,No,Yes,Yes,NA,.,60,15,0,0,12.42,0,0,0,10.23,0,0,0,2,0,Yes,Yes,Woman,24,No,Living with Family,Yes,10.42146358,11.72178184,43.242388,-79.89669,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,SA,D,D,A,A,N,SA,D,2
752,568757075,Yes,Yes,Yes,No,6.211180124,21.31438721,5,.,0,0,2,0,0,0,3,0,0,0,0,0,No,No,Man,22,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.261318,-79.907289,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,N,A,A,D,A,N,A,N,3
753,568760847,No,Yes,Yes,No,NA,18.63354037,3,.,0,0,2,0,0,0,2,0,0,0,0,0,No,No,Woman,21,Living in Shared Accommodations,No,No,15.73366442,35.69782751,43.261195,-79.907606,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,N,D,A,D,D,D,N,D,2
754,568761151,No,Yes,No,Yes,NA,8,.,1,0,0,0,0,0,0,10.23,0,0,0,100000,0,No,Yes,Woman,19,Living in Shared Accommodations,No,No,3.60991605,5.049635391,43.262084,-79.91112,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SA,A,SA,A,D,N,N,N,2
755,568761403,No,Yes,Yes,No,NA,13,6,.,0,0,6.21,0,0,0,10.23,0,0,0,0,0,No,No,Woman,20,Living in Shared Accommodations,No,No,15.73366442,35.69782751,43.258076,-79.911943,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,A,N,SA,N,A,A,N,A,2
756,568761749,No,No,Yes,Yes,NA,.,40,15,0,0,2.13,0,0,0,10.23,0,0,0,1,0,No,Yes,Man,21,No,Living with Family,Yes,9.703693321,21.45650948,43.233687,-79.917192,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,A,SD,A,N,D,N,D,D,2
757,568762034,No,Yes,Yes,Yes,NA,15,3,1,0,0,6.21,0,0,0,10.23,0,0,0,0,0,No,Yes,Woman,23,No,No,No,15.73366442,35.69782751,43.258146,-79.910796,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,SA,N,D,A,D,SA,D,A,3
758,568762957,No,No,Yes,Yes,NA,.,30,5,0,0,5.33,0,0,0,10.23,0,0,0,0,0,No,No,Man,20,No,Living with Family,Yes,4.643304097,6.352265804,43.257315,-79.935414,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A,SD,N,SD,N,N,SA,N,2
759,568763478,Yes,Yes,Yes,No,3.496894452,12,4,.,0,0,12.42,0,0,0,10.23,0,0,0,1,0,No,No,Woman,21,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.261318,-79.907289,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,A,D,SA,N,D,N,D,D,3
760,568766913,No,No,Yes,Yes,NA,.,45,15,0,0,1.07,0,0,0,10.23,0,0,0,1,0,No,No,Man,28,No,Living with Family,Yes,14.57476219,34.25867161,43.236924,-79.835185,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,A,A,D,N,N,D,SA,N,2
761,568768738,No,Yes,Yes,No,NA,15,3,.,0,0,0.25,0,0,0,10.23,0,0,0,0,0,No,No,Woman,20,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.261318,-79.907289,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A,A,SA,N,N,N,N,A,2
762,568770079,No,No,Yes,Yes,NA,.,10,5,0,0,1,0,0,0,20,0,0,0,0,0,No,Yes,Woman,21,Living in Shared Accommodations,No,No,10.05574231,24.55266414,43.254337,-79.934223,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,A,SD,D,D,N,D,D,D,2
763,568770613,Yes,Yes,Yes,Yes,5.82815742,20,5,1,0,0,10.66,0,0,0,10.23,0,0,0,0,0,No,Yes,Man,24,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.257705,-79.9222,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,A,N,N,D,A,N,N,D,4
764,568770649,Yes,Yes,Yes,No,3.205486581,11,2,.,0,0,10.66,0,0,0,10.23,0,0,0,0,0,No,No,Man,25,Living in Shared Accommodations,No,No,10.18232626,19.88144051,43.257586,-79.925898,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,A,SA,A,N,N,SA,A,A,3
765,568776964,Yes,Yes,Yes,Yes,2.91407871,10,2,2,0,0,5.33,0,0,0,10.23,0,0,0,2,0,No,Yes,Man,20,Living in Shared Accommodations,No,No,15.73366442,35.69782751,43.260301,-79.910886,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,A,D,N,N,D,N,D,SA,4
766,568776996,No,Yes,Yes,No,NA,10,3,.,0,0,2.66,0,0,0,10.23,0,0,0,0,0,No,No,Man,20,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.261318,-79.907289,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,D,D,N,N,N,D,N,D,2
767,568779875,Yes,Yes,Yes,No,3.496894452,12,6,.,0,0,2.13,0,0,0,10.23,0,0,0,0,0,No,No,Man,19,Living in Shared Accommodations,No,No,10.18232626,19.88144051,43.257449,-79.930483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,N,N,N,N,A,A,A,N,3
768,568784793,No,Yes,Yes,No,NA,12,1,.,0,0,7.46,0,0,0,10.23,0,0,0,0,0,No,No,Man,22,Living in Shared Accommodations,No,No,14.30782564,37.4575743,43.257648,-79.923876,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,A,D,D,N,A,A,D,N,2
769,568784973,Yes,Yes,Yes,No,3.496894452,12,2,.,0,0,6.21,0,0,0,10.23,0,0,0,0,0,No,No,Woman,19,Living in Shared Accommodations,No,No,9.653162301,16.46633437,43.25756,-79.926933,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,N,A,SA,N,N,A,D,N,3
770,568785312,No,Yes,Yes,No,NA,15,5,.,0,0,0,0,0,0,10.23,0,0,0,0,0,No,No,Man,21,Living in Shared Accommodations,No,No,14.30782564,37.4575743,43.257822,-79.919413,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,A,A,SA,A,D,A,D,D,2
771,568787000,Yes,Yes,Yes,No,2.91407871,10,5,.,0,0,12.42,0,0,0,10.23,0,0,0,0,0,No,No,Woman,20,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.257934,-79.914077,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,A,SA,A,N,A,N,A,SA,3
772,568788816,No,Yes,Yes,No,NA,14,4,.,0,0,2.48,0,0,0,10.23,0,0,0,0,0,No,No,Woman,20,Living in Shared Accommodations,No,No,15.39379834,26.06792804,43.256799,-79.912234,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,SA,D,N,D,SA,A,A,D,2
773,568790731,No,No,Yes,Yes,NA,.,50,25,0,0,50,0,0,0,15,0,0,0,0,0,No,Yes,Man,21,No,Living with Family,Yes,7.607711389,17.19519818,43.21568,-79.7131,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,D,N,D,D,A,N,N,N,2
774,568790935,Yes,Yes,Yes,No,2.91407871,10,3,.,0,0,0.62,0,0,0,10.23,0,0,0,0,0,No,No,Woman,19,Living in Shared Accommodations,No,No,3.60991605,5.049635391,43.262258,-79.912649,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,D,A,N,N,N,N,N,3
775,568793016,No,Yes,Yes,No,NA,2.48447205,4,.,0,0,5,0,0,0,5,0,0,0,0,0,No,No,Woman,22,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.261318,-79.907289,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,D,SA,D,N,A,A,A,D,2
776,568793287,No,No,Yes,Yes,NA,.,4,6,0,0,2,0,0,0,5,0,0,0,0,0,No,Yes,Man,21,Living in Shared Accommodations,No,No,14.37620617,22.63322192,43.26302,-79.900741,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,A,A,N,A,A,D,A,SA,2
777,568795985,No,Yes,Yes,No,NA,16,2,.,0,0,8.32,0,0,0,10.23,0,0,0,0,0,No,No,Woman,21,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.257705,-79.9222,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,N,A,A,D,N,D,N,2
778,568802049,No,Yes,Yes,No,NA,18,7,.,0,0,4.97,0,0,0,10.23,0,0,0,0,0,No,No,Woman,21,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.261318,-79.907289,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,N,SA,A,N,N,D,N,2
779,568806355,No,Yes,Yes,Yes,NA,10,3,3,0,0,1.07,0,0,0,10.23,0,0,0,0,0,No,Yes,Man,20,Living in Shared Accommodations,No,No,15.73366442,35.69782751,43.260292,-79.913012,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,A,D,A,N,N,SA,N,A,3
780,568809890,Yes,Yes,Yes,No,4.371118065,15,2,.,0,0,1.61,0,0,0,10.23,0,0,0,0,0,No,No,Woman,30,Living in Shared Accommodations,No,No,10.35515054,12.82083337,43.252871,-79.924342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,N,N,N,A,A,A,A,N,3
781,568810214,No,Yes,Yes,No,NA,15,10,.,0,0,5.33,0,0,0,10.23,0,0,0,0,0,No,No,Man,21,Living in Shared Accommodations,No,No,10.18232626,19.88144051,43.254172,-79.923765,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,A,SA,N,A,A,A,A,N,2
782,568811859,No,Yes,Yes,No,NA,12,6,.,0,0,10.66,0,0,0,10.23,0,0,0,0,0,No,No,Man,20,Living in Shared Accommodations,No,No,14.30782564,37.4575743,43.257822,-79.919413,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N,A,N,N,A,A,N,N,2
783,568813477,No,Yes,Yes,No,NA,10,2,.,0,0,1.07,0,0,0,10.23,0,0,0,0,0,No,No,Man,19,Living in Shared Accommodations,No,No,14.30782564,37.4575743,43.257648,-79.923876,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,N,N,A,D,A,D,A,N,2
784,568815534,No,No,Yes,Yes,NA,.,90,40,0,0,2.66,0,0,0,10.23,0,0,0,1,0,Yes,Yes,Man,24,No,Living with Family,Yes,1.539944641,0,43.076196,-79.747773,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,SA,A,D,A,N,A,N,A,2
785,568818345,No,Yes,Yes,Yes,NA,28,10,5,0,0,24.84,0,0,0,10.23,0,0,0,0,0,Yes,Yes,Woman,22,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.257878,-79.916677,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,A,D,A,D,A,A,A,D,3
786,568819189,No,Yes,Yes,No,NA,10,5,.,0,0,2.13,0,0,0,10.23,0,0,0,0,0,No,No,Man,19,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.257905,-79.914817,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,A,N,D,A,N,D,D,N,2
787,568822718,No,No,Yes,Yes,NA,.,120,20,0,0,12.42,0,0,0,10.23,0,0,0,1,0,No,Yes,Woman,19,No,Living with Family,Yes,6.604290761,11.28224632,43.228989,-79.753002,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,A,D,N,A,A,A,N,A,2
788,568827716,No,Yes,Yes,No,NA,20,1,.,0,0,3.11,0,0,0,10.23,0,0,0,0,0,No,No,Woman,20,Living in Shared Accommodations,No,No,9.653162301,16.46633437,43.257553,-79.927162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,N,N,A,N,N,D,A,N,2
789,568844042,Yes,Yes,Yes,No,4.371118065,15,15,.,0,0,10.66,0,0,0,10.23,0,0,0,0,0,No,No,Man,21,Living in Shared Accommodations,No,No,9.653162301,16.46633437,43.258632,-79.931756,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,A,A,D,N,D,D,N,A,3
